candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Nicholas Mitchell,Council,4,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-24,Amazon,Amazon,Thank you cards,23.63,False,True,raw/2023_adid340_nicholas-mitchell-final-campaign-financial-disclosure.pdf,f5af365c,v12,low,vision_cache/vision,1
Nicholas Mitchell,Council,4,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-12-09,campaign,campaign,Campaign staff pay,300.00,False,True,raw/2023_adid340_nicholas-mitchell-final-campaign-financial-disclosure.pdf,f5af365c,v13,low,vision_cache/vision,1
Nicholas Mitchell,Council,4,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-29,Google,Google,google ads,13.71,False,True,raw/2023_adid340_nicholas-mitchell-final-campaign-financial-disclosure.pdf,f5af365c,v14,low,vision_cache/vision,1
Nicholas Mitchell,Council,4,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-12-01,mailchimp,mailchimp,mailchimp,28.47,False,True,raw/2023_adid340_nicholas-mitchell-final-campaign-financial-disclosure.pdf,f5af365c,v15,low,vision_cache/vision,1
Nicholas Mitchell,Council,4,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-12-08,canva,canva,canva,14.99,False,True,raw/2023_adid340_nicholas-mitchell-final-campaign-financial-disclosure.pdf,f5af365c,v16,low,vision_cache/vision,1
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-09-14,Act Blue,Act Blue,Service Fee,3.76,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v1,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-08-24,Act Blue,Act Blue,Service Fee,3.75,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v2,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-08-31,Brighton Bank,Brighton Bank,Maintenance Fee,5.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v3,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-09-29,Brighton Bank,Brighton Bank,Maintenance Fee,5.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v4,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-02,Gary Hrechki Campaign,Gary Hrechki Campaign,Campaign Cont,102.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v5,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-02,Facebook,Facebook,Internet Marketing,147.72,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v6,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-05,Clideo.com,Clideo.com,Video Editor Software,9.67,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v7,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-19,James Gonzales,James Gonzales,Political Consulting,250.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v8,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-01,Act Blue,Act Blue,Service Fee,3.75,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v9,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-19,Ana for Salt Lake,Ana for Salt Lake,service fee,10.62,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v10,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-25,Mitchell Vice,Mitchell Vice,Website and Graphics Design,638.28,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v11,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-30,James Gonzales,James Gonzales,Paypal Fee,7.55,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v12,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-31,Ana for Salt Lake,Ana for Salt Lake,service fee for donation,10.62,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v13,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-31,Ana for Salt Lake,Ana for Salt Lake,Political Donation,100.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v14,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-10-31,Brighton Bank,Brighton Bank,Service Fee,5.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v15,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-03,Peter Hildyard,Peter Hildyard,Banner and Flyers,187.03,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v16,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-06,Clideo,Clideo,Video Editor Software,9.67,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v17,medium,vision_cache/vision,0
Paul Sanchez,Council,5,2023,2023-12-31,Final report (year-end; transactions Nov 15+),2023-11-30,Brighton Bank,Brighton Bank,Service Fee,5.00,False,False,raw/2023_adid341_paul-sanchez-final-campaign-financial-disclosure.pdf,8dd3da5a,v18,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-19,City of SSL,City of Ssl,Filing Fee,25.00,False,True,raw/2025_adid302_aileen-hampton-final-campaign-financial-disclosure.pdf,66b45c49,v1,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-11,NameCheap,NameCheap,Domain for Website,7.68,False,True,raw/2025_adid302_aileen-hampton-final-campaign-financial-disclosure.pdf,66b45c49,v2,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-26,Harbor Freight Tools,Harbor Freight Tools,Zip ties for signs,2.68,False,True,raw/2025_adid302_aileen-hampton-final-campaign-financial-disclosure.pdf,66b45c49,v3,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-10-02,Granite Library,Granite Library,Photocopies,1.00,False,True,raw/2025_adid302_aileen-hampton-final-campaign-financial-disclosure.pdf,66b45c49,v4,medium,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-18,City of South Salt Lake,City of South Salt Lake,Filing Fee,25.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v1,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-18,Poliengine,Poliengine,Website Software (In-Kind),70.00,True,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v2,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-18,GoDaddy,GoDaddy,Domain (Loan),101.97,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v3,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-18,Pointe Digital,Pointe Digital,Video (Loan),450.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v4,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-20,Vottiv,Vottiv,Text Message,149.98,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v5,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-20,Vottiv,Vottiv,Text Message,30.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v6,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-20,Vottiv,Vottiv,Text Message,50.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v7,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-28,Sun Print Solutions,Sun Print Solutions,Walk Card (Loan),256.72,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v8,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-04,Vottiv,Vottiv,Text Message (Loan),250.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v9,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-12,Office Depot,Office Depot,Supplies (Loan),34.08,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v10,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-12,Maceys,Maceys,Kickoff Refreshments (Loan),45.28,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v11,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-12,Delice,Delice,Kickoff Refreshments (Loan),34.13,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v12,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-13,Fresh Donuts & Deli,Fresh Donuts & Deli,Kickoff Refreshments (Loan),31.47,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v13,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-13,Bjorns Brews,Bjorns Brews,Kickoff Refreshments (Loan),36.51,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v14,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-13,Tous Les Jours,Tous Les Jours,Kickoff Refreshments (Loan),34.03,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v15,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-18,Vottiv,Vottiv,Text Message (Loan),250.00,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v16,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-24,Sun Print Solutions,Sun Print Solutions,Mailer #1 (Loan),1262.78,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v17,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-24,Divergus,Divergus,Digital Ads (Loan),2574.67,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v18,high,vision_cache/vision,0
Brittany Karzen,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-10-02,FundHero,FundHero,Processing Fees,116.07,False,True,raw/2025_adid299_brittany-karzen-final-campaign-financial-disclosure.pdf,35c1bb37,v19,high,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-11,Landslide Political,Landslide Political,Campaign Support,150.00,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v1,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-08,Costco,Costco,Supplies/Meet the Candidate Nights,165.71,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v2,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-15,Fresh Donuts & Deli,Fresh Donuts & Deli,SLCo. Meet the Candidates Night,33.09,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v3,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-01,Harbor Freight,Harbor Freight,Campaign Supplies,19.32,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v4,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-08,Home Depot,Home Depot,Sign supplies,46.34,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v5,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-08,Home Depot,Home Depot,Sign supplies,24.62,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v6,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-25,Landslide Political,Landslide Political,Campaign Services,6500.00,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v7,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-20,Landslide Political,Landslide Political,Campaign Support,665.00,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v8,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-24,Landslide Political,Landslide Political,Campaign Support,924.00,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v9,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-02,Landslide Political,Landslide Political,Campaign Support,1500.00,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v10,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-19,QR Code Creator,QR Code Creator,Campaign Supplies,144.46,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v11,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-21,UT State Democratic Committee,UT State Democratic Committee,VAN/Voter List,309.85,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v12,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-16,Zurchers,Zurchers,Supplies/SLCo. Meet the Candidates Night,18.75,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v13,medium,vision_cache/vision,0
Cherie Wood,Mayor,,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-10-01,Fund Hero,Fund Hero,Transaction fees through 10/1/2025,341.24,False,True,raw/2025_adid298_cherie-wood-final-campaign-financial-disclosure.pdf,115993e6,v14,medium,vision_cache/vision,0
Clarissa Williams,Council,At-Large,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-11,Alpha Graphics,Alpha Graphics,re-elect stickers,79.51,False,True,raw/2025_adid305_clarissa-williams-final-campaign-financial-disclosure.pdf,23d0e20c,v1,high,vision_cache/vision,0
Conrad Campos,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,SOUTH SALT LAKE,South Salt Lake,ELECTION FEE,25.00,False,True,raw/2025_adid304_conrad-campos-final-campaign-financial-disclosure.pdf,9e9aca9b,v1,medium,vision_cache/vision,0
Conrad Campos,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,REAGAN,Reagan,BILLBOARD * IN-KIND *,6750.00,True,True,raw/2025_adid304_conrad-campos-final-campaign-financial-disclosure.pdf,9e9aca9b,v2,medium,vision_cache/vision,0
Conrad Campos,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,UNION PRINT SHOP,Union Print Shop,FLIERS,400.78,False,True,raw/2025_adid304_conrad-campos-final-campaign-financial-disclosure.pdf,9e9aca9b,v3,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-11,Matt Nanes,Matt Nanes,graphic design,350.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v1,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-12,Alphagraphics,Alphagraphics,stickers,55.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v2,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-12,South Salt Lake City,South Salt Lake City,Filing Fee,25.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v3,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-12,Amazon,Amazon,Fundraiser decorations,20.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v4,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-15,Zurchers,Zurchers,Fundraiser,25.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v5,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-15,Union Print Shop,Union Print Shop,Lawn Signs,125.04,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v6,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-15,Sam's Club,Sam's Club,Fundraiser,83.27,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v7,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-15,Costco,Costco,Fundraiser,41.66,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v8,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-16,Walmart,Walmart,Campaign Supplies,80.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v9,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-20,Cherie Wood,Cherie Wood,Campaign Donation,100.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v10,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-10,Sharla Bynum,Sharla Bynum,Campaign Donation,100.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v11,medium,vision_cache/vision,0
Corey Thomas,Council,2,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-25,Dustin Gettel,Dustin Gettel,Campaign Donation,100.00,False,True,raw/2025_adid300_corey-thomas-final-campaign-financial-disclosure.pdf,6e254a24,v12,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Wix website builder,25.78,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v1,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Website domain,26.25,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v2,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Campaign Flyers,165.21,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v3,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Votebuilder,300.00,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v4,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Campaign Flyers,165.21,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v5,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Wix website builder,25.78,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v6,medium,vision_cache/vision,0
Ray deWolfe,Council,At-Large-2yr,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),,,,Stickers,11.25,False,False,raw/2025_adid303_ray-dewolfe-final-campaign-financial-disclosure.pdf,dcecebd7,v7,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-26,Reagan Outdoor Advertising,Reagan Outdoor Advertising,Bill Board,2600.00,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v1,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-28,Wix.com,Wix.com,Website,219.19,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v2,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-08-28,Wix.com,Wix.com,Upgrade,12.90,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v3,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-02,Canva,Canva,Flyers,152.50,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v4,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-17,Goodparty.org,Goodparty.org,Dashboard Access,10.00,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v5,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-09-29,Canva,Canva,Flyers,148.00,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v6,medium,vision_cache/vision,0
Sharla Bynum,Council,3,2025,2025-10-07,Pre-general report (Oct 7 / 28-day filing),2025-10-05,Amazon,Amazon,Meet the Candidates Table supplies/decor,74.54,False,True,raw/2025_adid301_sharla-bynum-final-campaign-financial-disclosure.pdf,84e3f2eb,v7,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-06,WinCo,WinCo,Refreshments for Candidate Night,25.28,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v1,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-06,Granite Library,Granite Library,Photocopies,1.30,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v2,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-06,In kind,In kind,Tablecloth for Candidate Night,6.00,True,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v3,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,CostCo,CostCo,Refreshments for Meet and Greet,36.94,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v4,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,In kind,In kind,Refreshments for Meet and Greet,17.49,True,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v5,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,Peter Hildyard,Peter Hildyard,Flyers,374.06,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v6,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,In kind,In kind,Refreshments for Meet and Greet,52.01,True,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v7,medium,vision_cache/vision,0
Aileen Hampton,Council,3,2025,2025-10-28,Pre-general report (Oct 28 filing),2025-10-09,Smith's,Smith's,Refreshments for Meet and Greet,2.50,False,True,raw/2025_adid310_aileen-hampton-election-campaign-financial-disclosure.pdf,b5f9aa14,v8,medium,vision_cache/vision,0
